0,1,2,3,4,5,6,7,8,9
40.0,0.0,-1328#0_1,25.02,Vehicle,246.25,823.0,696.75,12.22,VehicleFlowWestToEast.3
40.0,0.0,-1328#0_1,26.95,Vehicle,159.28,899.95,656.57,12.41,VehicleFlowWestToEast.4
40.0,0.0,-1328#0_1,18.54,Vehicle,74.23,978.72,624.9,13.63,VehicleFlowWestToEast.5
40.0,0.0,-1328#0_0,18.54,Vehicle,4.1,1044.08,599.52,0.0,VehicleFlowWestToEast.6
40.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
40.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
40.0,0.0,229259796#0_0,71.4,Vehicle,186.76,623.15,1157.39,0.0,VehicleFlowWestToEast_0.2
40.0,0.0,229259796#0_2,71.41,Vehicle,168.29,635.3,1141.99,13.35,VehicleFlowWestToEast_0.3
40.0,0.0,229259796#0_0,71.4,Vehicle,59.11,663.86,1036.4,12.64,VehicleFlowWestToEast_0.4
40.0,0.0,-1324_0,69.17,Vehicle,166.83,720.1,886.56,13.19,VehicleFlowWestToNorth.0
40.0,0.0,-1328#0_1,27.55,Vehicle,216.47,849.93,684.11,13.78,VehicleFlowWestToNorth.1
40.0,0.0,229259796#0_0,71.4,Vehicle,181.25,624.91,1152.17,0.12,VehicleFlowWestToSouth.0
41.0,0.0,-1356_0,-94.8,Bus,202.43,596.1,1396.89,4.73,BusFlowEastWest0.0
41.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
41.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
41.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
41.0,0.0,-1354_0,-110.16,Vehicle,395.64,510.85,1475.97,13.88,VehicleFlowEastToNorth.0
41.0,0.0,-1354_0,-109.26,Vehicle,350.33,495.36,1518.45,13.04,VehicleFlowEastToSouth.0
41.0,0.0,-1354_2,-109.24,Vehicle,332.01,482.98,1533.84,13.25,VehicleFlowEastToWest.0
41.0,0.0,-1354_0,-100.83,Vehicle,162.7,440.57,1697.23,12.35,VehicleFlowEastToWest.1
41.0,0.0,-1274_0,16.81,Vehicle,28.16,494.41,1856.72,10.72,VehicleFlowEastToWest.2
41.0,0.0,-1354_0,-108.13,Vehicle,508.43,547.43,1369.57,13.3,VehicleFlowEastToWest_0.0
41.0,0.0,-1354_0,-107.83,Vehicle,280.88,473.08,1584.06,12.66,VehicleFlowEastToWest_0.1
41.0,0.0,-1354_0,-93.35,Vehicle,32.39,422.35,1825.71,11.1,VehicleFlowEastToWest_0.2
41.0,0.0,-1280#0_0,-55.09,Vehicle,517.15,460.97,1935.95,13.59,VehicleFlowEastToWest_1.0
41.0,0.0,-1280#0_0,-44.63,Vehicle,272.6,606.2,2130.14,13.03,VehicleFlowEastToWest_1.1
41.0,0.0,-1280#0_0,-55.09,Vehicle,29.21,743.26,2330.72,10.2,VehicleFlowEastToWest_1.2
41.0,0.0,-1324_0,69.17,Vehicle,207.08,705.78,924.22,13.06,VehicleFlowWestToEast.0
41.0,0.0,-1324_0,69.17,Vehicle,136.06,731.06,857.77,13.79,VehicleFlowWestToEast.1
41.0,0.0,-1324_1,69.81,Vehicle,39.85,767.63,769.17,13.38,VehicleFlowWestToEast.2
41.0,0.0,-1328#0_1,30.19,Vehicle,259.95,811.1,703.49,13.7,VehicleFlowWestToEast.3
41.0,0.0,-1328#0_1,29.84,Vehicle,172.25,888.72,663.02,12.97,VehicleFlowWestToEast.4
41.0,0.0,-1328#0_1,18.54,Vehicle,86.77,966.84,628.89,12.55,VehicleFlowWestToEast.5
41.0,0.0,-1328#0_0,18.54,Vehicle,7.4,1040.94,600.57,3.3,VehicleFlowWestToEast.6
41.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
41.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
41.0,0.0,229259796#0_0,71.4,Vehicle,186.76,623.15,1157.39,0.0,VehicleFlowWestToEast_0.2
41.0,0.0,229259796#0_2,71.41,Vehicle,179.73,631.65,1152.84,11.44,VehicleFlowWestToEast_0.3
41.0,0.0,229259796#0_0,71.4,Vehicle,72.2,659.69,1048.81,13.09,VehicleFlowWestToEast_0.4
41.0,0.0,-1324_0,69.17,Vehicle,179.25,715.68,898.18,12.42,VehicleFlowWestToNorth.0
41.0,0.0,-1328#0_1,25.02,Vehicle,228.97,838.64,689.45,12.51,VehicleFlowWestToNorth.1
41.0,0.0,229259796#0_0,71.4,Vehicle,181.26,624.91,1152.17,0.01,VehicleFlowWestToSouth.0
42.0,0.0,-1356_0,-94.8,Bus,207.4,596.52,1391.93,4.97,BusFlowEastWest0.0
42.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
42.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
42.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
42.0,0.0,-1354_0,-110.16,Vehicle,408.46,515.26,1463.97,12.82,VehicleFlowEastToNorth.0
42.0,0.0,-1354_0,-110.16,Vehicle,363.22,499.7,1506.35,12.89,VehicleFlowEastToSouth.0
42.0,0.0,-1354_2,-109.24,Vehicle,344.41,487.08,1522.12,12.39,VehicleFlowEastToWest.0
42.0,0.0,-1354_0,-100.83,Vehicle,175.46,442.96,1684.72,12.77,VehicleFlowEastToWest.1
42.0,0.0,-1274_0,11.85,Vehicle,41.25,481.8,1860.17,13.09,VehicleFlowEastToWest.2
42.0,0.0,-1354_0,-108.14,Vehicle,520.92,551.31,1357.73,12.49,VehicleFlowEastToWest_0.0
42.0,0.0,-1354_0,-107.83,Vehicle,293.57,476.96,1572.0,12.69,VehicleFlowEastToWest_0.1
42.0,0.0,-1354_0,-93.35,Vehicle,46.27,423.16,1811.88,13.88,VehicleFlowEastToWest_0.2
42.0,0.0,-1280#0_0,-56.98,Vehicle,530.69,453.34,1924.78,13.54,VehicleFlowEastToWest_1.0
42.0,0.0,-1280#0_0,-32.48,Vehicle,285.24,595.23,2123.97,12.64,VehicleFlowEastToWest_1.1
42.0,0.0,-1280#0_0,-55.09,Vehicle,41.83,736.04,2320.38,12.63,VehicleFlowEastToWest_1.2
42.0,0.0,-1324_0,69.17,Vehicle,219.22,701.46,935.58,12.14,VehicleFlowWestToEast.0
42.0,0.0,-1324_0,69.17,Vehicle,148.87,726.49,869.76,12.82,VehicleFlowWestToEast.1
42.0,0.0,-1324_1,69.81,Vehicle,52.34,763.32,780.88,12.49,VehicleFlowWestToEast.2
42.0,0.0,-1328#0_1,30.19,Vehicle,273.51,799.39,710.3,13.56,VehicleFlowWestToEast.3
42.0,0.0,-1328#0_1,29.84,Vehicle,185.21,877.48,669.46,12.97,VehicleFlowWestToEast.4
42.0,0.0,-1328#0_1,22.52,Vehicle,99.5,954.97,633.43,12.73,VehicleFlowWestToEast.5
42.0,0.0,-1328#0_0,18.54,Vehicle,13.89,1034.78,602.63,6.49,VehicleFlowWestToEast.6
42.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
42.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
42.0,0.0,229259796#0_0,71.4,Vehicle,186.76,623.15,1157.39,0.0,VehicleFlowWestToEast_0.2
42.0,0.0,229259796#0_2,71.41,Vehicle,188.1,628.99,1160.76,8.36,VehicleFlowWestToEast_0.3
42.0,0.0,229259796#0_0,71.4,Vehicle,84.81,655.66,1060.77,12.62,VehicleFlowWestToEast_0.4
42.0,0.0,229259796#0_0,71.4,Vehicle,4.1,681.4,984.27,0.0,VehicleFlowWestToEast_0.5
42.0,0.0,-1324_0,69.17,Vehicle,192.6,710.93,910.68,13.35,VehicleFlowWestToNorth.0
42.0,0.0,-1328#0_1,25.02,Vehicle,242.67,826.23,695.24,13.7,VehicleFlowWestToNorth.1
42.0,0.0,-1328#0_0,18.54,Vehicle,4.1,1044.08,599.52,0.0,VehicleFlowWestToNorth.2
42.0,0.0,229259796#0_0,71.4,Vehicle,181.26,624.91,1152.17,0.0,VehicleFlowWestToSouth.0
43.0,0.0,-1356_0,-94.8,Bus,212.05,596.91,1387.3,4.65,BusFlowEastWest0.0
43.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
43.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
43.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
43.0,0.0,-1354_0,-110.16,Vehicle,421.85,519.87,1451.43,13.39,VehicleFlowEastToNorth.0
43.0,0.0,-1354_0,-110.16,Vehicle,375.82,504.04,1494.54,12.61,VehicleFlowEastToSouth.0
43.0,0.0,-1354_2,-109.47,Vehicle,357.53,491.43,1509.7,13.12,VehicleFlowEastToWest.0
43.0,0.0,-1354_0,-100.83,Vehicle,189.12,445.52,1671.34,13.66,VehicleFlowEastToWest.1
43.0,0.0,-1274_0,10.65,Vehicle,56.18,467.12,1862.93,14.93,VehicleFlowEastToWest.2
43.0,0.0,-1354_0,-108.14,Vehicle,534.78,555.62,1344.59,13.86,VehicleFlowEastToWest_0.0
43.0,0.0,-1354_0,-107.99,Vehicle,305.75,480.69,1560.44,12.18,VehicleFlowEastToWest_0.1
43.0,0.0,-1354_0,-93.35,Vehicle,59.36,423.92,1798.84,13.09,VehicleFlowEastToWest_0.2
43.0,0.0,-1280#0_0,-62.07,Vehicle,543.27,447.46,1913.68,12.58,VehicleFlowEastToWest_1.0
43.0,0.0,-1280#0_0,-55.6,Vehicle,298.11,585.52,2115.89,12.87,VehicleFlowEastToWest_1.1
43.0,0.0,-1280#0_0,-55.09,Vehicle,55.45,728.25,2309.22,13.61,VehicleFlowEastToWest_1.2
43.0,0.0,-1324_0,69.17,Vehicle,232.35,696.78,947.86,13.13,VehicleFlowWestToEast.0
43.0,0.0,-1324_0,69.17,Vehicle,161.72,721.92,881.78,12.85,VehicleFlowWestToEast.1
43.0,0.0,-1324_0,69.8,Vehicle,65.86,755.73,791.97,13.52,VehicleFlowWestToEast.2
43.0,0.0,:-596_7_0,49.99,Vehicle,1.13,789.88,719.05,13.33,VehicleFlowWestToEast.3
43.0,0.0,-1328#0_1,27.55,Vehicle,198.35,865.97,675.74,13.13,VehicleFlowWestToEast.4
43.0,0.0,-1328#0_1,22.52,Vehicle,112.87,942.64,638.54,13.37,VehicleFlowWestToEast.5
43.0,0.0,-1328#0_0,18.54,Vehicle,22.84,1026.29,605.48,8.94,VehicleFlowWestToEast.6
43.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
43.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
43.0,0.0,229259796#0_0,71.4,Vehicle,186.76,623.15,1157.39,0.0,VehicleFlowWestToEast_0.2
43.0,0.0,229259796#0_2,71.41,Vehicle,191.96,627.75,1164.43,3.86,VehicleFlowWestToEast_0.3
43.0,0.0,229259796#0_0,71.4,Vehicle,97.25,651.7,1072.56,12.44,VehicleFlowWestToEast_0.4
43.0,0.0,229259796#0_0,71.4,Vehicle,6.69,680.58,986.72,2.59,VehicleFlowWestToEast_0.5
43.0,0.0,-1324_0,69.17,Vehicle,206.17,706.1,923.37,13.56,VehicleFlowWestToNorth.0
43.0,0.0,-1328#0_1,30.19,Vehicle,255.8,814.68,701.41,13.13,VehicleFlowWestToNorth.1
43.0,0.0,-1328#0_0,18.54,Vehicle,6.55,1041.76,600.29,2.45,VehicleFlowWestToNorth.2
43.0,0.0,229259796#0_0,71.4,Vehicle,181.26,624.91,1152.17,0.0,VehicleFlowWestToSouth.0
44.0,0.0,-1356_0,-94.8,Bus,217.43,597.36,1381.93,5.38,BusFlowEastWest0.0
44.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
44.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
44.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
44.0,0.0,-1354_0,-110.16,Vehicle,435.06,524.41,1439.05,13.21,VehicleFlowEastToNorth.0
44.0,0.0,-1354_0,-110.16,Vehicle,388.82,508.5,1482.37,12.99,VehicleFlowEastToSouth.0
44.0,0.0,-1354_2,-110.16,Vehicle,370.85,496.03,1497.17,13.32,VehicleFlowEastToWest.0
44.0,0.0,-1354_0,-107.83,Vehicle,201.44,448.8,1659.52,12.32,VehicleFlowEastToWest.1
44.0,0.0,-1274_0,7.9,Vehicle,72.53,451.03,1865.76,16.35,VehicleFlowEastToWest.2
44.0,0.0,-1354_0,-113.58,Vehicle,547.95,560.09,1332.24,13.17,VehicleFlowEastToWest_0.0
44.0,0.0,-1354_0,-109.26,Vehicle,319.42,485.19,1547.56,13.67,VehicleFlowEastToWest_0.1
44.0,0.0,-1354_0,-93.35,Vehicle,73.04,424.72,1785.22,13.67,VehicleFlowEastToWest_0.2
44.0,0.0,-1280#0_0,-61.58,Vehicle,556.48,441.24,1902.04,13.2,VehicleFlowEastToWest_1.0
44.0,0.0,-1280#0_0,-55.6,Vehicle,311.63,577.89,2104.74,13.52,VehicleFlowEastToWest_1.1
44.0,0.0,-1280#0_0,-55.09,Vehicle,68.56,720.75,2298.48,13.12,VehicleFlowEastToWest_1.2
44.0,0.0,-1324_0,69.17,Vehicle,244.88,692.32,959.59,12.53,VehicleFlowWestToEast.0
44.0,0.0,-1324_0,69.17,Vehicle,174.57,717.35,893.8,12.85,VehicleFlowWestToEast.1
44.0,0.0,-1324_0,69.8,Vehicle,79.52,751.01,804.8,13.65,VehicleFlowWestToEast.2
44.0,0.0,:-596_7_0,69.49,Vehicle,14.08,784.91,730.84,12.94,VehicleFlowWestToEast.3
44.0,0.0,-1328#0_1,27.55,Vehicle,211.47,854.35,681.8,13.13,VehicleFlowWestToEast.4
44.0,0.0,-1328#0_1,22.52,Vehicle,125.71,930.79,643.45,12.84,VehicleFlowWestToEast.5
44.0,0.0,-1328#0_1,18.54,Vehicle,33.73,1017.07,612.04,10.9,VehicleFlowWestToEast.6
44.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
44.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
44.0,0.0,229259796#0_0,71.4,Vehicle,186.76,623.15,1157.39,0.0,VehicleFlowWestToEast_0.2
44.0,0.0,229259796#0_2,71.41,Vehicle,192.2,627.68,1164.66,0.24,VehicleFlowWestToEast_0.3
44.0,0.0,229259796#0_0,71.4,Vehicle,109.96,647.64,1084.6,12.71,VehicleFlowWestToEast_0.4
44.0,0.0,229259796#0_0,71.4,Vehicle,11.63,679.0,991.4,4.94,VehicleFlowWestToEast_0.5
44.0,0.0,-1324_0,69.17,Vehicle,218.96,701.55,935.34,12.79,VehicleFlowWestToNorth.0
44.0,0.0,-1328#0_1,30.19,Vehicle,268.37,803.82,707.72,12.57,VehicleFlowWestToNorth.1
44.0,0.0,-1328#0_0,18.54,Vehicle,12.48,1036.13,602.18,5.93,VehicleFlowWestToNorth.2
44.0,0.0,229259796#0_0,71.4,Vehicle,181.26,624.91,1152.17,0.0,VehicleFlowWestToSouth.0
45.0,0.0,-1356_0,-94.8,Bus,221.78,597.72,1377.6,4.35,BusFlowEastWest0.0
45.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
45.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
45.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
45.0,0.0,-1354_0,-108.13,Vehicle,448.7,528.89,1426.21,13.63,VehicleFlowEastToNorth.0
45.0,0.0,-1354_0,-110.16,Vehicle,402.13,513.08,1469.9,13.31,VehicleFlowEastToSouth.0
45.0,0.0,-1354_2,-110.16,Vehicle,383.72,500.48,1485.06,12.88,VehicleFlowEastToWest.0
45.0,0.0,-1354_0,-107.83,Vehicle,215.3,453.04,1646.35,13.86,VehicleFlowEastToWest.1
45.0,0.0,-1274_0,3.1,Vehicle,85.23,438.36,1866.45,12.69,VehicleFlowEastToWest.2
45.0,0.0,-1354_0,-113.58,Vehicle,561.63,565.55,1319.74,13.68,VehicleFlowEastToWest_0.0
45.0,0.0,-1354_0,-109.26,Vehicle,332.3,489.42,1535.44,12.87,VehicleFlowEastToWest_0.1
45.0,0.0,-1354_0,-100.83,Vehicle,85.64,426.12,1772.75,12.61,VehicleFlowEastToWest_0.2
45.0,0.0,-1280#0_0,-61.58,Vehicle,568.85,435.36,1891.17,12.38,VehicleFlowEastToWest_1.0
45.0,0.0,-1280#0_0,-55.6,Vehicle,323.86,570.98,2094.66,12.23,VehicleFlowEastToWest_1.1
45.0,0.0,-1280#0_0,-55.09,Vehicle,81.74,713.22,2287.68,13.18,VehicleFlowEastToWest_1.2
45.0,0.0,-1324_0,69.17,Vehicle,258.16,687.59,972.02,13.28,VehicleFlowWestToEast.0
45.0,0.0,-1324_0,69.17,Vehicle,187.01,712.92,905.44,12.44,VehicleFlowWestToEast.1
45.0,0.0,-1324_0,69.8,Vehicle,92.63,746.48,817.11,13.11,VehicleFlowWestToEast.2
45.0,0.0,-1324_1,58.69,Vehicle,10.79,778.29,742.24,13.2,VehicleFlowWestToEast.3
45.0,0.0,-1328#0_1,25.02,Vehicle,224.18,842.98,687.43,12.7,VehicleFlowWestToEast.4
45.0,0.0,-1328#0_1,22.52,Vehicle,139.5,918.07,648.73,13.79,VehicleFlowWestToEast.5
45.0,0.0,-1328#0_1,18.54,Vehicle,46.02,1005.43,615.94,12.29,VehicleFlowWestToEast.6
45.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
45.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
45.0,0.0,229259796#0_0,71.4,Vehicle,186.76,623.15,1157.39,0.0,VehicleFlowWestToEast_0.2
45.0,0.0,229259796#0_2,71.41,Vehicle,192.25,627.66,1164.7,0.05,VehicleFlowWestToEast_0.3
45.0,0.0,229259796#0_0,71.4,Vehicle,123.71,643.26,1097.63,13.74,VehicleFlowWestToEast_0.4
45.0,0.0,229259796#0_0,71.4,Vehicle,18.75,676.73,998.15,7.12,VehicleFlowWestToEast_0.5
45.0,0.0,-1324_0,69.17,Vehicle,232.1,696.87,947.64,13.14,VehicleFlowWestToNorth.0
45.0,0.0,-1328#1_0,41.67,Vehicle,0.86,793.18,715.17,13.37,VehicleFlowWestToNorth.1
45.0,0.0,-1328#0_0,18.54,Vehicle,20.24,1028.76,604.65,7.76,VehicleFlowWestToNorth.2
45.0,0.0,229259796#0_0,71.4,Vehicle,181.26,624.91,1152.17,0.0,VehicleFlowWestToSouth.0
46.0,0.0,-1356_0,-94.8,Bus,226.08,598.08,1373.32,4.3,BusFlowEastWest0.0
46.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
46.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
46.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
46.0,0.0,-1354_0,-108.13,Vehicle,461.83,532.96,1413.76,13.13,VehicleFlowEastToNorth.0
46.0,0.0,-1354_0,-110.16,Vehicle,414.85,517.46,1457.98,12.72,VehicleFlowEastToSouth.0
46.0,0.0,-1354_2,-110.16,Vehicle,397.35,505.18,1472.24,13.63,VehicleFlowEastToWest.0
46.0,0.0,-1354_0,-107.83,Vehicle,229.1,457.26,1633.24,13.81,VehicleFlowEastToWest.1
46.0,0.0,-1274_0,2.99,Vehicle,93.42,430.17,1866.87,8.19,VehicleFlowEastToWest.2
46.0,0.0,-1354_0,-113.58,Vehicle,574.64,570.74,1307.84,13.01,VehicleFlowEastToWest_0.0
46.0,0.0,-1354_0,-109.26,Vehicle,344.78,493.53,1523.68,12.48,VehicleFlowEastToWest_0.1
46.0,0.0,-1354_0,-100.83,Vehicle,98.68,428.57,1759.97,13.03,VehicleFlowEastToWest_0.2
46.0,0.0,:-228_1_0,-62.56,Vehicle,5.09,429.84,1880.13,12.3,VehicleFlowEastToWest_1.0
46.0,0.0,-1280#0_0,-55.6,Vehicle,337.54,563.26,2083.38,13.68,VehicleFlowEastToWest_1.1
46.0,0.0,-1280#0_0,-55.09,Vehicle,95.48,705.37,2276.43,13.73,VehicleFlowEastToWest_1.2
46.0,0.0,229259796#0_1,74.21,Vehicle,3.59,684.69,984.84,13.46,VehicleFlowWestToEast.0
46.0,0.0,-1324_0,69.17,Vehicle,199.36,708.52,917.0,12.35,VehicleFlowWestToEast.1
46.0,0.0,-1324_0,69.17,Vehicle,105.28,742.01,828.97,12.66,VehicleFlowWestToEast.2
46.0,0.0,-1324_1,69.81,Vehicle,23.06,773.42,753.43,12.27,VehicleFlowWestToEast.3
46.0,0.0,-1328#0_1,25.02,Vehicle,237.25,831.15,692.95,13.07,VehicleFlowWestToEast.4
46.0,0.0,-1328#0_1,22.52,Vehicle,152.07,906.47,653.54,12.57,VehicleFlowWestToEast.5
46.0,0.0,-1328#0_1,18.54,Vehicle,59.87,992.31,620.34,13.85,VehicleFlowWestToEast.6
46.0,0.0,-1328#0_0,18.54,Vehicle,4.1,1044.08,599.52,0.0,VehicleFlowWestToEast.7
46.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
46.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
46.0,0.0,229259796#0_0,71.4,Vehicle,186.76,623.15,1157.39,0.0,VehicleFlowWestToEast_0.2
46.0,0.0,229259796#0_2,71.41,Vehicle,192.25,627.66,1164.71,0.01,VehicleFlowWestToEast_0.3
46.0,0.0,229259796#0_0,71.4,Vehicle,137.25,638.94,1110.47,13.55,VehicleFlowWestToEast_0.4
46.0,0.0,229259796#0_0,71.4,Vehicle,28.55,673.61,1007.44,9.8,VehicleFlowWestToEast_0.5
